0.19250D+00,0.98294D+00,0.24155D-01,0.19059D+00,0.13135D+00,0.18703D+00,0.15825D-01,0.11748D+00,0.61716D+00,0.61169D-01,0.19546D+00,0.30093D+00,0.23105D+00,0.56998D-01,0.28629D+00,0.59296D+00,0.74547D-01,0.48225D+00,0.45538D+00,0.49100D+00,0.68461D-01,0.43807D+00,0.58175D+00
0.19500D+00,0.98381D+00,0.24566D-01,0.19362D+00,0.13373D+00,0.19002D+00,0.16131D-01,0.11967D+00,0.62007D+00,0.62403D-01,0.19837D+00,0.30591D+00,0.23433D+00,0.58106D-01,0.29114D+00,0.60136D+00,0.76056D-01,0.48989D+00,0.46284D+00,0.49859D+00,0.69890D-01,0.44540D+00,0.58972D+00
0.19750D+00,0.98463D+00,0.24977D-01,0.19665D+00,0.13610D+00,0.19300D+00,0.16437D-01,0.12185D+00,0.62292D+00,0.63638D-01,0.20125D+00,0.31086D+00,0.23756D+00,0.59214D-01,0.29595D+00,0.60964D+00,0.77567D-01,0.49745D+00,0.47024D+00,0.50611D+00,0.71322D-01,0.45268D+00,0.59757D+00
0.20000D+00,0.98542D+00,0.25387D-01,0.19967D+00,0.13847D+00,0.19597D+00,0.16744D-01,0.12403D+00,0.62571D+00,0.64874D-01,0.20410D+00,0.31578D+00,0.24076D+00,0.60323D-01,0.30075D+00,0.61781D+00,0.79079D-01,0.50494D+00,0.47758D+00,0.51354D+00,0.72758D-01,0.45990D+00,0.60529D+00
0.20250D+00,0.98616D+00,0.25798D-01,0.20268D+00,0.14083D+00,0.19893D+00,0.17050D-01,0.12621D+00,0.62845D+00,0.66112D-01,0.20692D+00,0.32067D+00,0.24391D+00,0.61432D-01,0.30551D+00,0.62585D+00,0.80594D-01,0.51236D+00,0.48485D+00,0.52089D+00,0.74196D-01,0.46706D+00,0.61290D+00
0.20500D+00,0.98687D+00,0.26209D-01,0.20568D+00,0.14319D+00,0.20188D+00,0.17357D-01,0.12839D+00,0.63114D+00,0.67351D-01,0.20970D+00,0.32553D+00,0.24702D+00,0.62542D-01,0.31024D+00,0.63378D+00,0.82110D-01,0.51969D+00,0.49207D+00,0.52816D+00,0.75638D-01,0.47417D+00,0.62039D+00
0.20750D+00,0.98754D+00,0.26619D-01,0.20867D+00,0.14555D+00,0.20482D+00,0.17664D-01,0.13056D+00,0.63377D+00,0.68591D-01,0.21245D+00,0.33035D+00,0.25009D+00,0.63652D-01,0.31495D+00,0.64160D+00,0.83627D-01,0.52695D+00,0.49922D+00,0.53535D+00,0.77082D-01,0.48122D+00,0.62777D+00
0.21000D+00,0.98817D+00,0.27029D-01,0.21165D+00,0.14790D+00,0.20776D+00,0.17972D-01,0.13273D+00,0.63636D+00,0.69832D-01,0.21518D+00,0.33513D+00,0.25312D+00,0.64763D-01,0.31962D+00,0.64929D+00,0.85145D-01,0.53414D+00,0.50631D+00,0.54246D+00,0.78529D-01,0.48821D+00,0.63502D+00
0.21250D+00,0.98878D+00,0.27440D-01,0.21463D+00,0.15025D+00,0.21068D+00,0.18279D-01,0.13489D+00,0.63891D+00,0.71073D-01,0.21786D+00,0.33989D+00,0.25610D+00,0.65874D-01,0.32427D+00,0.65687D+00,0.86665D-01,0.54124D+00,0.51333D+00,0.54948D+00,0.79978D-01,0.49515D+00,0.64216D+00
0.21500D+00,0.98935D+00,0.27850D-01,0.21759D+00,0.15259D+00,0.21359D+00,0.18587D-01,0.13706D+00,0.64140D+00,0.72316D-01,0.22052D+00,0.34460D+00,0.25905D+00,0.66985D-01,0.32888D+00,0.66433D+00,0.88186D-01,0.54827D+00,0.52029D+00,0.55642D+00,0.81429D-01,0.50202D+00,0.64919D+00
0.21750D+00,0.98990D+00,0.28260D-01,0.22054D+00,0.15492D+00,0.21650D+00,0.18895D-01,0.13922D+00,0.64386D+00,0.73560D-01,0.22315D+00,0.34929D+00,0.26195D+00,0.68097D-01,0.33347D+00,0.67168D+00,0.89708D-01,0.55522D+00,0.52718D+00,0.56328D+00,0.82883D-01,0.50884D+00,0.65609D+00
0.22000D+00,0.99042D+00,0.28670D-01,0.22348D+00,0.15726D+00,0.21940D+00,0.19202D-01,0.14137D+00,0.64627D+00,0.74804D-01,0.22574D+00,0.35393D+00,0.26481D+00,0.69209D-01,0.33802D+00,0.67891D+00,0.91230D-01,0.56208D+00,0.53400D+00,0.57005D+00,0.84339D-01,0.51559D+00,0.66288D+00
0.22250D+00,0.99091D+00,0.29079D-01,0.22641D+00,0.15958D+00,0.22228D+00,0.19511D-01,0.14353D+00,0.64865D+00,0.76049D-01,0.22830D+00,0.35855D+00,0.26763D+00,0.70321D-01,0.34255D+00,0.68602D+00,0.92753D-01,0.56887D+00,0.54076D+00,0.57674D+00,0.85797D-01,0.52229D+00,0.66956D+00
0.22500D+00,0.99138D+00,0.29489D-01,0.22933D+00,0.16190D+00,0.22516D+00,0.19819D-01,0.14567D+00,0.65098D+00,0.77294D-01,0.23083D+00,0.36312D+00,0.27041D+00,0.71433D-01,0.34704D+00,0.69301D+00,0.94277D-01,0.57558D+00,0.54745D+00,0.58335D+00,0.87256D-01,0.52892D+00,0.67612D+00
0.22750D+00,0.99182D+00,0.29899D-01,0.23225D+00,0.16422D+00,0.22803D+00,0.20127D-01,0.14782D+00,0.65328D+00,0.78540D-01,0.23332D+00,0.36766D+00,0.27315D+00,0.72545D-01,0.35150D+00,0.69989D+00,0.95801D-01,0.58221D+00,0.55407D+00,0.58987D+00,0.88717D-01,0.53548D+00,0.68257D+00
0.23000D+00,0.99224D+00,0.30308D-01,0.23515D+00,0.16653D+00,0.23088D+00,0.20436D-01,0.14996D+00,0.65555D+00,0.79787D-01,0.23579D+00,0.37217D+00,0.27585D+00,0.73657D-01,0.35593D+00,0.70665D+00,0.97326D-01,0.58876D+00,0.56063D+00,0.59631D+00,0.90180D-01,0.54199D+00,0.68891D+00
0.23250D+00,0.99264D+00,0.30718D-01,0.23804D+00,0.16883D+00,0.23373D+00,0.20744D-01,0.15210D+00,0.65778D+00,0.81033D-01,0.23822D+00,0.37664D+00,0.27850D+00,0.74770D-01,0.36033D+00,0.71330D+00,0.98850D-01,0.59522D+00,0.56711D+00,0.60266D+00,0.91644D-01,0.54843D+00,0.69514D+00
0.23500D+00,0.99302D+00,0.31127D-01,0.24092D+00,0.17113D+00,0.23657D+00,0.21053D-01,0.15423D+00,0.65997D+00,0.82280D-01,0.24062D+00,0.38107D+00,0.28112D+00,0.75882D-01,0.36470D+00,0.71983D+00,0.10038D+00,0.60161D+00,0.57353D+00,0.60893D+00,0.93110D-01,0.55481D+00,0.70125D+00
0.23750D+00,0.99338D+00,0.31536D-01,0.24380D+00,0.17342D+00,0.23940D+00,0.21362D-01,0.15636D+00,0.66213D+00,0.83528D-01,0.24298D+00,0.38546D+00,0.28369D+00,0.76994D-01,0.36903D+00,0.72625D+00,0.10190D+00,0.60791D+00,0.57988D+00,0.61512D+00,0.94577D-01,0.56113D+00,0.70726D+00
0.24000D+00,0.99373D+00,0.31945D-01,0.24666D+00,0.17571D+00,0.24222D+00,0.21671D-01,0.15849D+00,0.66427D+00,0.84775D-01,0.24532D+00,0.38982D+00,0.28623D+00,0.78107D-01,0.37333D+00,0.73256D+00,0.10343D+00,0.61414D+00,0.58615D+00,0.62122D+00,0.96045D-01,0.56738D+00,0.71316D+00
0.24250D+00,0.99405D+00,0.32354D-01,0.24951D+00,0.17800D+00,0.24503D+00,0.21980D-01,0.16061D+00,0.66637D+00,0.86023D-01,0.24762D+00,0.39415D+00,0.28872D+00,0.79219D-01,0.37760D+00,0.73876D+00,0.10495D+00,0.62028D+00,0.59236D+00,0.62724D+00,0.97514D-01,0.57356D+00,0.71895D+00
0.24500D+00,0.99436D+00,0.32763D-01,0.25235D+00,0.18027D+00,0.24783D+00,0.22289D-01,0.16273D+00,0.66844D+00,0.87270D-01,0.24990D+00,0.39843D+00,0.29118D+00,0.80331D-01,0.38184D+00,0.74484D+00,0.10647D+00,0.62635D+00,0.59850D+00,0.63318D+00,0.98984D-01,0.57969D+00,0.72464D+00
0.24750D+00,0.99465D+00,0.33172D-01,0.25519D+00,0.18254D+00,0.25063D+00,0.22598D-01,0.16485D+00,0.67049D+00,0.88518D-01,0.25214D+00,0.40268D+00,0.29360D+00,0.81443D-01,0.38604D+00,0.75081D+00,0.10800D+00,0.63233D+00,0.60458D+00,0.63903D+00,0.10046D+00,0.58574D+00,0.73022D+00
0.25000D+00,0.99493D+00,0.33580D-01,0.25801D+00,0.18481D+00,0.25341D+00,0.22907D-01,0.16696D+00,0.67250D+00,0.89766D-01,0.25435D+00,0.40690D+00,0.29598D+00,0.82555D-01,0.39022D+00,0.75668D+00,0.10952D+00,0.63824D+00,0.61058D+00,0.64480D+00,0.10193D+00,0.59174D+00,0.73570D+00
