time,integral1,integral2,integral3,integral4,integral5,integral6,integral7,integral8,volume1,volume2,volume3,volume4,volume5,volume6,volume7,volume8
0.84,0.014099842661015,0.0020434972899205,0.0080886976767987,0.0072828648716798,0.0010112449443777,0.0010204665241788,0.0010037556685304,0.0010517086860196,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.85,0.01412140084763,0.0020475927853035,0.0081095251882165,0.0073081207225961,0.0010138058012343,0.0010229231786135,0.0010063013915425,0.0010536578345871,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.86,0.014142493671627,0.0020515922175993,0.0081298840080319,0.0073328499948139,0.0010163087019619,0.0010253232187666,0.0010087925697541,0.0010555612319729,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.87,0.014163135150059,0.0020554983325816,0.0081497896412251,0.0073570686816461,0.0010187554698377,0.0010276684594706,0.0010112308278689,0.0010574204474757,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.88,0.014183338746685,0.0020593137847802,0.008169256916258,0.0073807921350967,0.0010211478528395,0.0010299606389902,0.0010136177272333,0.0010592369778872,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.89,0.014203117400215,0.0020630411409149,0.0081883000219461,0.0074040350986665,0.0010234875276816,0.0010322014232192,0.0010159547690408,0.0010610122518257,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.9,0.014222483550735,0.0020666828831818,0.008206932541939,0.0074268117381241,0.0010257761035789,0.0010343924095897,0.0010182433973307,0.0010627476337467,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.91,0.014241449164435,0.0020702414123992,0.0082251674869852,0.0074491356703854,0.0010280151257615,0.001036535130716,0.0010204850017955,0.0010644444276604,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.92,0.014260025756785,0.0020737190510217,0.0082430173251414,0.0074710199906335,0.0010302060787591,0.0010386310577953,0.0010226809204127,0.0010661038805809,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.93,0.014278224414271,0.0020771180460274,0.0082604940100773,0.007492477297804,0.0010323503894735,0.0010406816037841,0.0010248324419147,0.0010677271857309,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.94,0.014296055814807,0.0020804405716843,0.0082776090076102,0.0075135197185476,0.0010344494300545,0.0010426881263678,0.0010269408081084,0.0010693154855216,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.95,0.014313530246913,0.0020836887322035,0.0082943733205985,0.0075341589297761,0.0010365045205963,0.0010446519307401,0.0010290072160563,0.0010708698743278,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.96,0.014330657627756,0.0020868645642823,0.0083107975123085,0.0075544061798882,0.0010385169316647,0.0010465742722065,0.001031032820129,0.0010723914010743,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.97,0.014347447520141,0.0020899700395439,0.0083268917283636,0.0075742723087663,0.0010404878866712,0.0010484563586246,0.0010330187339379,0.0010738810716491,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.98,0.014363909148515,0.002093007066878,0.0083426657173738,0.007593767766626,0.0010424185641029,0.0010502993526951,0.0010349660321583,0.0010753398511576,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
0.99,0.014380051414065,0.0020959774946871,0.0083581288503381,0.0076129026317962,0.0010443100996193,0.0010521043741125,0.0010368757522483,0.0010767686660303,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
1,0.014395882908968,0.0020988831130426,0.008373290138904,0.0076316866275008,0.001046163588026,0.0010538725015881,0.0010387488960729,0.0010781684059954,0.015723796944089,0.00225,0.0099000031314788,0.0099000000000001,0.0012,0.0012,0.0012,0.0012
