0.19250D+00,0.99960D+00,0.26510D+00,0.57391D+00,0.18997D+00,0.52488D+00,0.58273D-01,0.21300D+00,0.18798D-01,0.14446D-02,0.23495D-01,0.58080D-01,0.22793D-01,0.88814D-02,0.89222D-01,0.54143D+00,0.92271D-01,0.42734D+00,0.22768D+00,0.34409D+00,0.30405D-01,0.26619D+00,0.70160D-01
0.19500D+00,0.99966D+00,0.26958D+00,0.58077D+00,0.19586D+00,0.53184D+00,0.60489D-01,0.21966D+00,0.20890D-01,0.16149D-02,0.25760D-01,0.62674D-01,0.24982D-01,0.97124D-02,0.95936D-01,0.55744D+00,0.98212D-01,0.44587D+00,0.24151D+00,0.36032D+00,0.33017D-01,0.28198D+00,0.76353D-01
0.19750D+00,0.99970D+00,0.27403D+00,0.58752D+00,0.20178D+00,0.53870D+00,0.62736D-01,0.22634D+00,0.23145D-01,0.18001D-02,0.28169D-01,0.67479D-01,0.27311D-01,0.10596D-01,0.10292D+00,0.57317D+00,0.10435D+00,0.46435D+00,0.25564D+00,0.37663D+00,0.35779D-01,0.29807D+00,0.82887D-01
0.20000D+00,0.99975D+00,0.27844D+00,0.59415D+00,0.20771D+00,0.54546D+00,0.65012D-01,0.23304D+00,0.25567D-01,0.20011D-02,0.30727D-01,0.72494D-01,0.29782D-01,0.11535D-01,0.11017D+00,0.58861D+00,0.11068D+00,0.48275D+00,0.27004D+00,0.39298D+00,0.38692D-01,0.31443D+00,0.89764D-01
0.20250D+00,0.99978D+00,0.28281D+00,0.60066D+00,0.21366D+00,0.55210D+00,0.67318D-01,0.23975D+00,0.28162D-01,0.22187D-02,0.33435D-01,0.77717D-01,0.32398D-01,0.12529D-01,0.11768D+00,0.60374D+00,0.11719D+00,0.50102D+00,0.28468D+00,0.40936D+00,0.41759D-01,0.33101D+00,0.96985D-01
0.20500D+00,0.99981D+00,0.28716D+00,0.60705D+00,0.21961D+00,0.55865D+00,0.69651D-01,0.24647D+00,0.30934D-01,0.24535D-02,0.36295D-01,0.83144D-01,0.35159D-01,0.13579D-01,0.12543D+00,0.61854D+00,0.12389D+00,0.51912D+00,0.29955D+00,0.42572D+00,0.44981D-01,0.34778D+00,0.10455D+00
0.20750D+00,0.99984D+00,0.29147D+00,0.61334D+00,0.22558D+00,0.56509D+00,0.72012D-01,0.25320D+00,0.33887D-01,0.27064D-02,0.39308D-01,0.88772D-01,0.38068D-01,0.14687D-01,0.13343D+00,0.63300D+00,0.13076D+00,0.53704D+00,0.31460D+00,0.44204D+00,0.48362D-01,0.36471D+00,0.11245D+00
0.21000D+00,0.99986D+00,0.29574D+00,0.61951D+00,0.23155D+00,0.57143D+00,0.74399D-01,0.25993D+00,0.37024D-01,0.29782D-02,0.42476D-01,0.94598D-01,0.41125D-01,0.15853D-01,0.14166D+00,0.64712D+00,0.13781D+00,0.55473D+00,0.32982D+00,0.45828D+00,0.51902D-01,0.38177D+00,0.12070D+00
0.21250D+00,0.99988D+00,0.29998D+00,0.62558D+00,0.23752D+00,0.57768D+00,0.76812D-01,0.26666D+00,0.40349D-01,0.32694D-02,0.45800D-01,0.10062D+00,0.44331D-01,0.17079D-01,0.15012D+00,0.66088D+00,0.14503D+00,0.57216D+00,0.34516D+00,0.47443D+00,0.55602D-01,0.39892D+00,0.12927D+00
0.21500D+00,0.99990D+00,0.30419D+00,0.63154D+00,0.24349D+00,0.58382D+00,0.79250D-01,0.27339D+00,0.43862D-01,0.35809D-02,0.49279D-01,0.10682D+00,0.47687D-01,0.18365D-01,0.15878D+00,0.67428D+00,0.15240D+00,0.58930D+00,0.36062D+00,0.49046D+00,0.59464D-01,0.41613D+00,0.13817D+00
0.21750D+00,0.99991D+00,0.30837D+00,0.63740D+00,0.24945D+00,0.58987D+00,0.81712D-01,0.28011D+00,0.47566D-01,0.39133D-02,0.52914D-01,0.11321D+00,0.51191D-01,0.19711D-01,0.16765D+00,0.68732D+00,0.15993D+00,0.60614D+00,0.37615D+00,0.50634D+00,0.63488D-01,0.43336D+00,0.14740D+00
0.22000D+00,0.99993D+00,0.31251D+00,0.64315D+00,0.25541D+00,0.59583D+00,0.84198D-01,0.28683D+00,0.51461D-01,0.42672D-02,0.56703D-01,0.11978D+00,0.54843D-01,0.21117D-01,0.17671D+00,0.69999D+00,0.16761D+00,0.62264D+00,0.39172D+00,0.52204D+00,0.67674D-01,0.45057D+00,0.15693D+00
0.22250D+00,0.99994D+00,0.31663D+00,0.64881D+00,0.26137D+00,0.60169D+00,0.86706D-01,0.29353D+00,0.55548D-01,0.46434D-02,0.60646D-01,0.12651D+00,0.58643D-01,0.22586D-01,0.18594D+00,0.71228D+00,0.17543D+00,0.63880D+00,0.40732D+00,0.53755D+00,0.72023D-01,0.46775D+00,0.16678D+00
0.22500D+00,0.99995D+00,0.32071D+00,0.65436D+00,0.26731D+00,0.60746D+00,0.89235D-01,0.30021D+00,0.59826D-01,0.50423D-02,0.64741D-01,0.13340D+00,0.62587D-01,0.24115D-01,0.19533D+00,0.72420D+00,0.18339D+00,0.65458D+00,0.42291D+00,0.55285D+00,0.76534D-01,0.48484D+00,0.17691D+00
0.22750D+00,0.99995D+00,0.32476D+00,0.65983D+00,0.27324D+00,0.61315D+00,0.91786D-01,0.30689D+00,0.64295D-01,0.54646D-02,0.68987D-01,0.14045D+00,0.66675D-01,0.25706D-01,0.20488D+00,0.73575D+00,0.19148D+00,0.66997D+00,0.43847D+00,0.56792D+00,0.81207D-01,0.50184D+00,0.18733D+00
0.23000D+00,0.99996D+00,0.32878D+00,0.66519D+00,0.27916D+00,0.61874D+00,0.94357D-01,0.31354D+00,0.68951D-01,0.59108D-02,0.73380D-01,0.14765D+00,0.70904D-01,0.27358D-01,0.21456D+00,0.74693D+00,0.19969D+00,0.68496D+00,0.45398D+00,0.58273D+00,0.86040D-01,0.51869D+00,0.19801D+00
0.23250D+00,0.99997D+00,0.33277D+00,0.67047D+00,0.28506D+00,0.62424D+00,0.96948D-01,0.32017D+00,0.73794D-01,0.63814D-02,0.77919D-01,0.15499D+00,0.75272D-01,0.29072D-01,0.22437D+00,0.75773D+00,0.20801D+00,0.69953D+00,0.46940D+00,0.59729D+00,0.91033D-01,0.53539D+00,0.20896D+00
0.23500D+00,0.99997D+00,0.33674D+00,0.67565D+00,0.29094D+00,0.62966D+00,0.99558D-01,0.32678D+00,0.78820D-01,0.68768D-02,0.82600D-01,0.16246D+00,0.79775D-01,0.30847D-01,0.23429D+00,0.76818D+00,0.21645D+00,0.71368D+00,0.48472D+00,0.61156D+00,0.96185D-01,0.55190D+00,0.22015D+00
0.23750D+00,0.99998D+00,0.34067D+00,0.68075D+00,0.29680D+00,0.63500D+00,0.10219D+00,0.33336D+00,0.84025D-01,0.73975D-02,0.87420D-01,0.17005D+00,0.84410D-01,0.32683D-01,0.24431D+00,0.77826D+00,0.22499D+00,0.72740D+00,0.49991D+00,0.62555D+00,0.10149D+00,0.56819D+00,0.23157D+00
0.24000D+00,0.99998D+00,0.34457D+00,0.68576D+00,0.30264D+00,0.64025D+00,0.10483D+00,0.33992D+00,0.89406D-01,0.79440D-02,0.92376D-01,0.17776D+00,0.89174D-01,0.34579D-01,0.25441D+00,0.78798D+00,0.23362D+00,0.74069D+00,0.51495D+00,0.63923D+00,0.10696D+00,0.58425D+00,0.24320D+00
0.24250D+00,0.99998D+00,0.34844D+00,0.69068D+00,0.30846D+00,0.64542D+00,0.10749D+00,0.34645D+00,0.94957D-01,0.85164D-02,0.97464D-01,0.18557D+00,0.94063D-01,0.36535D-01,0.26459D+00,0.79736D+00,0.24235D+00,0.75353D+00,0.52982D+00,0.65260D+00,0.11257D+00,0.60006D+00,0.25503D+00
0.24500D+00,0.99998D+00,0.35229D+00,0.69552D+00,0.31426D+00,0.65052D+00,0.11017D+00,0.35295D+00,0.10067D+00,0.91152D-02,0.10268D+00,0.19348D+00,0.99072D-01,0.38551D-01,0.27482D+00,0.80638D+00,0.25115D+00,0.76593D+00,0.54451D+00,0.66566D+00,0.11834D+00,0.61558D+00,0.26705D+00
0.24750D+00,0.99999D+00,0.35611D+00,0.70028D+00,0.32003D+00,0.65553D+00,0.11287D+00,0.35942D+00,0.10655D+00,0.97407D-02,0.10802D+00,0.20148D+00,0.10420D+00,0.40625D-01,0.28510D+00,0.81507D+00,0.26003D+00,0.77788D+00,0.55900D+00,0.67839D+00,0.12425D+00,0.63081D+00,0.27924D+00
0.25000D+00,0.99999D+00,0.35990D+00,0.70496D+00,0.32577D+00,0.66046D+00,0.11558D+00,0.36585D+00,0.11258D+00,0.10393D-01,0.11347D+00,0.20956D+00,0.10943D+00,0.42757D-01,0.29541D+00,0.82343D+00,0.26898D+00,0.78939D+00,0.57326D+00,0.69079D+00,0.13031D+00,0.64573D+00,0.29157D+00
