time,integral1,integral2,integral3,integral4,integral5,integral6,integral7,integral8,volume1,volume2,volume3,volume4,volume5,volume6,volume7,volume8
0.79,0.014174823696999,0.0018937245020417,0.0094679843555146,0.0083946504077462,0.0010746362974667,0.001086729515694,0.0010209623309504,0.0010983488795889,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.8,0.01419872215022,0.0019008775033757,0.0094859087252423,0.0084232798573679,0.0010765186832454,0.0010883514121431,0.0010234246569911,0.001099491140022,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.81,0.014222106389907,0.0019078863162681,0.0095034456576568,0.0084513270390112,0.0010783602283308,0.0010899379787642,0.0010258336115802,0.0011006084599206,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.82,0.014244990982781,0.0019147535817818,0.0095206067647028,0.0084788080813696,0.0010801622404879,0.0010914904021203,0.0010281907799203,0.0011017017825224,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.83,0.014267389938026,0.0019214819069558,0.0095374031865875,0.0085057384870263,0.0010819259608855,0.001093009804771,0.001030497675812,0.0011027719909333,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.84,0.014289316737707,0.0019280738645382,0.0095538456181842,0.0085321331663953,0.001083652569258,0.0010944972504183,0.0010327557465054,0.001103819913775,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.85,0.014310784364904,0.0019345319927574,0.0095699443334846,0.0085580064692021,0.0010853431885605,0.0010959537485435,0.0010349663771405,0.0011048463301988,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.86,0.014331805329799,0.0019408587951319,0.0095857092082741,0.0085833722137273,0.0010869988891736,0.0010973802585884,0.0010371308948163,0.0011058519743438,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.87,0.014352391693869,0.0019470567403179,0.0096011497411876,0.0086082437140123,0.0010886206927048,0.0010987776937324,0.0010392505723207,0.0011068375393033,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.88,0.014372555092382,0.0019531282619932,0.0096162750732871,0.0086326338052051,0.0010902095754328,0.0011001469243072,0.0010413266315533,0.0011078036806605,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.89,0.014392306755326,0.0019590757587768,0.0096310940062863,0.0086565548672064,0.0010917664714307,0.0011014887808878,0.0010433602466681,0.0011087510196409,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.9,0.01441165752692,0.0019649015941818,0.0096456150195396,0.0086800188467601,0.0010932922754042,0.001102804057095,0.0010453525469614,0.0011096801459301,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.91,0.014430617883821,0.001970608096602,0.0096598462858968,0.0087030372781165,0.0010947878452724,0.0011040935121387,0.0010473046195284,0.0011105916201924,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.92,0.014449197952139,0.0019761975593285,0.0096737956865185,0.0087256213023865,0.0010962540045209,0.0011053578731295,0.0010492175117083,0.0011114859763282,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.93,0.014467407523367,0.0019816722405971,0.0096874708247362,0.0087477816856898,0.0010976915443482,0.0011065978371824,0.0010510922333379,0.0011123637234983,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.94,0.0144852560693,0.0019870343636638,0.009700879039035,0.0087695288361938,0.0010991012256279,0.0011078140733345,0.0010529297588292,0.0011132253479419,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.95,0.014502752756039,0.0019922861169064,0.0097140274152267,0.0087908728201295,0.0011004837807051,0.0011090072242941,0.0010547310290884,0.0011140713146137,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.96,0.014519906457148,0.0019974296539526,0.0097269227978791,0.0088118233768604,0.0011018399150436,0.0011101779080407,0.0010564969532888,0.0011149020686584,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.97,0.014536725766023,0.0020024670938308,0.0097395718010576,0.0088323899330781,0.0011031703087379,0.0011113267192884,0.001058228410511,0.0011157180367418,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.98,0.014553219007552,0.0020074005211448,0.0097519808184308,0.0088525816161875,0.0011044756179054,0.001112454230828,0.0010599262512619,0.0011165196282559,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
0.99,0.0145693942491,0.0020122319862682,0.0097641560327904,0.00887240726694,0.0011057564759677,0.0011135609947588,0.0010615912988831,0.0011173072364094,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
1,0.014585259310883,0.0020169635055598,0.009776103425026,0.0088918754513696,0.0011070134948337,0.0011146475436217,0.0010632243508581,0.0011180812392187,0.01575,0.002245,0.01108928725382,0.0112248,0.0012135620189356,0.0012135620189356,0.00119,0.00119
